Time,Dominant Emotion,All Emotions
18:19:38,angry,"{'angry': np.float32(99.999794), 'disgust': np.float32(1.1585044e-15), 'fear': np.float32(3.3598795e-08), 'happy': np.float32(5.9022324e-05), 'sad': np.float32(1.6520395e-05), 'surprise': np.float32(1.0722414e-10), 'neutral': np.float32(0.00012853766)}"
18:19:38,neutral,"{'angry': np.float32(0.37641674), 'disgust': np.float32(3.5587014e-08), 'fear': np.float32(0.043148175), 'happy': np.float32(7.580222e-05), 'sad': np.float32(1.1108749), 'surprise': np.float32(2.6365522e-05), 'neutral': np.float32(98.46946)}"
18:19:38,neutral,"{'angry': np.float32(0.37641674), 'disgust': np.float32(3.5587014e-08), 'fear': np.float32(0.043148175), 'happy': np.float32(7.580222e-05), 'sad': np.float32(1.1108749), 'surprise': np.float32(2.6365522e-05), 'neutral': np.float32(98.46946)}"
18:19:38,neutral,"{'angry': np.float32(1.4222071), 'disgust': np.float32(1.444654e-07), 'fear': np.float32(0.20671234), 'happy': np.float32(0.00090173224), 'sad': np.float32(5.423323), 'surprise': np.float32(2.5717642e-05), 'neutral': np.float32(92.94683)}"
18:19:38,neutral,"{'angry': np.float32(1.4222071), 'disgust': np.float32(1.444654e-07), 'fear': np.float32(0.20671234), 'happy': np.float32(0.00090173224), 'sad': np.float32(5.423323), 'surprise': np.float32(2.5717642e-05), 'neutral': np.float32(92.94683)}"
18:19:38,angry,"{'angry': np.float32(99.99974), 'disgust': np.float32(2.1932101e-15), 'fear': np.float32(2.9004365e-08), 'happy': np.float32(2.1133035e-05), 'sad': np.float32(2.1983307e-05), 'surprise': np.float32(1.2879388e-10), 'neutral': np.float32(0.00021451763)}"
18:19:38,angry,"{'angry': np.float32(99.99971), 'disgust': np.float32(9.087342e-15), 'fear': np.float32(6.5830754e-08), 'happy': np.float32(0.00013063046), 'sad': np.float32(2.786808e-05), 'surprise': np.float32(3.7583603e-10), 'neutral': np.float32(0.0001268138)}"
18:19:38,angry,"{'angry': np.float32(99.99971), 'disgust': np.float32(9.087342e-15), 'fear': np.float32(6.5830754e-08), 'happy': np.float32(0.00013063046), 'sad': np.float32(2.786808e-05), 'surprise': np.float32(3.7583603e-10), 'neutral': np.float32(0.0001268138)}"
18:19:38,angry,"{'angry': np.float32(99.998924), 'disgust': np.float32(1.2029599e-12), 'fear': np.float32(1.5789934e-06), 'happy': np.float32(0.00084371865), 'sad': np.float32(5.3808224e-05), 'surprise': np.float32(1.6837191e-08), 'neutral': np.float32(0.00017683348)}"
18:19:38,neutral,"{'angry': np.float32(0.067437865), 'disgust': np.float32(9.972853e-09), 'fear': np.float32(0.014227075), 'happy': np.float32(3.3945243), 'sad': np.float32(0.1892657), 'surprise': np.float32(1.9746815e-06), 'neutral': np.float32(96.33455)}"
18:19:38,neutral,"{'angry': np.float32(0.067437865), 'disgust': np.float32(9.972853e-09), 'fear': np.float32(0.014227075), 'happy': np.float32(3.3945243), 'sad': np.float32(0.1892657), 'surprise': np.float32(1.9746815e-06), 'neutral': np.float32(96.33455)}"
18:19:38,angry,"{'angry': np.float32(99.999405), 'disgust': np.float32(1.0089263e-12), 'fear': np.float32(2.111011e-06), 'happy': np.float32(0.00046383138), 'sad': np.float32(5.4321354e-05), 'surprise': np.float32(2.4143132e-08), 'neutral': np.float32(7.555386e-05)}"
18:19:38,angry,"{'angry': np.float32(99.99931), 'disgust': np.float32(6.3406295e-13), 'fear': np.float32(1.2145698e-06), 'happy': np.float32(0.00058576115), 'sad': np.float32(3.9810177e-05), 'surprise': np.float32(1.2187502e-08), 'neutral': np.float32(5.2006013e-05)}"
18:19:38,angry,"{'angry': np.float32(99.99931), 'disgust': np.float32(6.3406295e-13), 'fear': np.float32(1.2145698e-06), 'happy': np.float32(0.00058576115), 'sad': np.float32(3.9810177e-05), 'surprise': np.float32(1.2187502e-08), 'neutral': np.float32(5.2006013e-05)}"
18:19:38,angry,"{'angry': np.float32(99.998634), 'disgust': np.float32(7.266662e-13), 'fear': np.float32(9.981969e-07), 'happy': np.float32(0.001296228), 'sad': np.float32(2.9975621e-05), 'surprise': np.float32(1.1112254e-08), 'neutral': np.float32(4.384573e-05)}"
18:19:38,angry,"{'angry': np.float32(99.99838), 'disgust': np.float32(3.7138605e-13), 'fear': np.float32(6.126246e-07), 'happy': np.float32(0.0014874719), 'sad': np.float32(4.252168e-05), 'surprise': np.float32(4.470135e-09), 'neutral': np.float32(8.760375e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99838), 'disgust': np.float32(3.7138605e-13), 'fear': np.float32(6.126246e-07), 'happy': np.float32(0.0014874719), 'sad': np.float32(4.252168e-05), 'surprise': np.float32(4.470135e-09), 'neutral': np.float32(8.760375e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99808), 'disgust': np.float32(2.6209144e-14), 'fear': np.float32(3.5839076e-08), 'happy': np.float32(0.0018844908), 'sad': np.float32(1.3932052e-05), 'surprise': np.float32(5.833627e-10), 'neutral': np.float32(3.2222088e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99771), 'disgust': np.float32(2.4151904e-14), 'fear': np.float32(2.2021354e-08), 'happy': np.float32(0.0022328217), 'sad': np.float32(1.6786764e-05), 'surprise': np.float32(3.3128247e-10), 'neutral': np.float32(3.665724e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99771), 'disgust': np.float32(2.4151904e-14), 'fear': np.float32(2.2021354e-08), 'happy': np.float32(0.0022328217), 'sad': np.float32(1.6786764e-05), 'surprise': np.float32(3.3128247e-10), 'neutral': np.float32(3.665724e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99736), 'disgust': np.float32(1.498363e-14), 'fear': np.float32(1.6814818e-08), 'happy': np.float32(0.0025922759), 'sad': np.float32(1.1401214e-05), 'surprise': np.float32(2.7021693e-10), 'neutral': np.float32(2.726958e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99736), 'disgust': np.float32(1.498363e-14), 'fear': np.float32(1.6814818e-08), 'happy': np.float32(0.0025922759), 'sad': np.float32(1.1401214e-05), 'surprise': np.float32(2.7021693e-10), 'neutral': np.float32(2.726958e-05)}"
18:19:39,angry,"{'angry': np.float32(99.998116), 'disgust': np.float32(8.49826e-15), 'fear': np.float32(1.5617477e-08), 'happy': np.float32(0.0018290951), 'sad': np.float32(1.749873e-05), 'surprise': np.float32(1.1943964e-10), 'neutral': np.float32(3.4914905e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99739), 'disgust': np.float32(6.8447974e-14), 'fear': np.float32(6.337937e-08), 'happy': np.float32(0.0024814662), 'sad': np.float32(4.9386665e-05), 'surprise': np.float32(4.7369053e-10), 'neutral': np.float32(8.5316555e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99739), 'disgust': np.float32(6.8447974e-14), 'fear': np.float32(6.337937e-08), 'happy': np.float32(0.0024814662), 'sad': np.float32(4.9386665e-05), 'surprise': np.float32(4.7369053e-10), 'neutral': np.float32(8.5316555e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99814), 'disgust': np.float32(5.5156217e-14), 'fear': np.float32(5.896326e-08), 'happy': np.float32(0.001697733), 'sad': np.float32(4.904474e-05), 'surprise': np.float32(4.1928394e-10), 'neutral': np.float32(0.00011096865)}"
18:19:39,angry,"{'angry': np.float32(99.99903), 'disgust': np.float32(8.484733e-15), 'fear': np.float32(2.0044281e-08), 'happy': np.float32(0.00090891164), 'sad': np.float32(1.6228898e-05), 'surprise': np.float32(2.7429364e-10), 'neutral': np.float32(4.5785768e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99903), 'disgust': np.float32(8.484733e-15), 'fear': np.float32(2.0044281e-08), 'happy': np.float32(0.00090891164), 'sad': np.float32(1.6228898e-05), 'surprise': np.float32(2.7429364e-10), 'neutral': np.float32(4.5785768e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99931), 'disgust': np.float32(2.0926725e-14), 'fear': np.float32(5.293747e-08), 'happy': np.float32(0.00058715383), 'sad': np.float32(1.7810838e-05), 'surprise': np.float32(9.032275e-10), 'neutral': np.float32(6.997975e-05)}"
18:19:39,angry,"{'angry': np.float32(99.999146), 'disgust': np.float32(4.84323e-14), 'fear': np.float32(7.4451464e-08), 'happy': np.float32(0.000777515), 'sad': np.float32(1.8611423e-05), 'surprise': np.float32(1.4688065e-09), 'neutral': np.float32(6.5004315e-05)}"
18:19:39,angry,"{'angry': np.float32(99.999146), 'disgust': np.float32(4.84323e-14), 'fear': np.float32(7.4451464e-08), 'happy': np.float32(0.000777515), 'sad': np.float32(1.8611423e-05), 'surprise': np.float32(1.4688065e-09), 'neutral': np.float32(6.5004315e-05)}"
18:19:39,angry,"{'angry': np.float32(99.99962), 'disgust': np.float32(1.8753067e-14), 'fear': np.float32(4.495373e-08), 'happy': np.float32(0.00033396232), 'sad': np.float32(1.0623082e-05), 'surprise': np.float32(8.97616e-10), 'neutral': np.float32(3.5320736e-05)}"
18:19:40,angry,"{'angry': np.float32(99.99962), 'disgust': np.float32(1.8753067e-14), 'fear': np.float32(4.495373e-08), 'happy': np.float32(0.00033396232), 'sad': np.float32(1.0623082e-05), 'surprise': np.float32(8.97616e-10), 'neutral': np.float32(3.5320736e-05)}"
18:19:40,angry,"{'angry': np.float32(99.9994), 'disgust': np.float32(2.1842794e-13), 'fear': np.float32(2.5191093e-07), 'happy': np.float32(0.00040109915), 'sad': np.float32(4.6345132e-05), 'surprise': np.float32(2.5866929e-09), 'neutral': np.float32(0.00015702206)}"
18:19:40,angry,"{'angry': np.float32(99.99947), 'disgust': np.float32(3.1961755e-14), 'fear': np.float32(4.4216307e-08), 'happy': np.float32(0.00046332067), 'sad': np.float32(1.3022036e-05), 'surprise': np.float32(8.0307255e-10), 'neutral': np.float32(4.6232955e-05)}"
18:19:40,angry,"{'angry': np.float32(99.99947), 'disgust': np.float32(3.1961755e-14), 'fear': np.float32(4.4216307e-08), 'happy': np.float32(0.00046332067), 'sad': np.float32(1.3022036e-05), 'surprise': np.float32(8.0307255e-10), 'neutral': np.float32(4.6232955e-05)}"
18:19:40,angry,"{'angry': np.float32(99.9997), 'disgust': np.float32(4.7305e-16), 'fear': np.float32(2.4599e-09), 'happy': np.float32(0.00028313), 'sad': np.float32(3.4944017e-06), 'surprise': np.float32(3.7906612e-11), 'neutral': np.float32(1.082332e-05)}"
18:19:40,angry,"{'angry': np.float32(99.99974), 'disgust': np.float32(6.256815e-16), 'fear': np.float32(2.8853606e-09), 'happy': np.float32(0.0002652491), 'sad': np.float32(2.7487533e-06), 'surprise': np.float32(2.4443753e-11), 'neutral': np.float32(3.9499473e-06)}"
18:19:40,angry,"{'angry': np.float32(99.99974), 'disgust': np.float32(6.256815e-16), 'fear': np.float32(2.8853606e-09), 'happy': np.float32(0.0002652491), 'sad': np.float32(2.7487533e-06), 'surprise': np.float32(2.4443753e-11), 'neutral': np.float32(3.9499473e-06)}"
18:19:40,angry,"{'angry': np.float32(99.9997), 'disgust': np.float32(4.5855346e-16), 'fear': np.float32(3.1463263e-09), 'happy': np.float32(0.0003014909), 'sad': np.float32(3.4308816e-06), 'surprise': np.float32(1.8840303e-11), 'neutral': np.float32(5.74979e-06)}"
18:19:40,angry,"{'angry': np.float32(99.99966), 'disgust': np.float32(5.307717e-16), 'fear': np.float32(2.7582214e-09), 'happy': np.float32(0.0003494837), 'sad': np.float32(2.4699873e-06), 'surprise': np.float32(2.8307351e-11), 'neutral': np.float32(4.137303e-06)}"
18:19:40,angry,"{'angry': np.float32(99.99966), 'disgust': np.float32(5.307717e-16), 'fear': np.float32(2.7582214e-09), 'happy': np.float32(0.0003494837), 'sad': np.float32(2.4699873e-06), 'surprise': np.float32(2.8307351e-11), 'neutral': np.float32(4.137303e-06)}"
18:19:40,angry,"{'angry': np.float32(99.99967), 'disgust': np.float32(6.3713166e-15), 'fear': np.float32(1.4541248e-08), 'happy': np.float32(0.00030015307), 'sad': np.float32(9.032015e-06), 'surprise': np.float32(7.9393575e-11), 'neutral': np.float32(1.7903665e-05)}"
18:19:40,angry,"{'angry': np.float32(99.99964), 'disgust': np.float32(2.772677e-14), 'fear': np.float32(3.4280966e-08), 'happy': np.float32(0.0003529752), 'sad': np.float32(6.469431e-06), 'surprise': np.float32(9.348514e-11), 'neutral': np.float32(5.6260915e-06)}"
18:19:40,angry,"{'angry': np.float32(99.99976), 'disgust': np.float32(5.086215e-15), 'fear': np.float32(1.6781641e-08), 'happy': np.float32(0.00022513357), 'sad': np.float32(6.6375273e-06), 'surprise': np.float32(6.9818124e-11), 'neutral': np.float32(8.781798e-06)}"
18:19:40,angry,"{'angry': np.float32(99.99976), 'disgust': np.float32(5.086215e-15), 'fear': np.float32(1.6781641e-08), 'happy': np.float32(0.00022513357), 'sad': np.float32(6.6375273e-06), 'surprise': np.float32(6.9818124e-11), 'neutral': np.float32(8.781798e-06)}"
18:19:40,angry,"{'angry': np.float32(99.9997), 'disgust': np.float32(3.9593183e-15), 'fear': np.float32(1.1125204e-08), 'happy': np.float32(0.00029800856), 'sad': np.float32(4.4071553e-06), 'surprise': np.float32(5.144077e-11), 'neutral': np.float32(5.0379595e-06)}"
18:19:41,angry,"{'angry': np.float32(99.9997), 'disgust': np.float32(3.9593183e-15), 'fear': np.float32(1.1125204e-08), 'happy': np.float32(0.00029800856), 'sad': np.float32(4.4071553e-06), 'surprise': np.float32(5.144077e-11), 'neutral': np.float32(5.0379595e-06)}"
18:19:41,angry,"{'angry': np.float32(99.99988), 'disgust': np.float32(3.3369998e-15), 'fear': np.float32(2.1366857e-08), 'happy': np.float32(3.947529e-05), 'sad': np.float32(2.3024635e-05), 'surprise': np.float32(3.7652458e-11), 'neutral': np.float32(5.011663e-05)}"
18:19:41,angry,"{'angry': np.float32(99.99974), 'disgust': np.float32(1.47879e-15), 'fear': np.float32(2.2709235e-08), 'happy': np.float32(1.3335977e-05), 'sad': np.float32(4.48907e-05), 'surprise': np.float32(2.7275847e-11), 'neutral': np.float32(0.00020587075)}"
18:19:41,angry,"{'angry': np.float32(99.99974), 'disgust': np.float32(1.47879e-15), 'fear': np.float32(2.2709235e-08), 'happy': np.float32(1.3335977e-05), 'sad': np.float32(4.48907e-05), 'surprise': np.float32(2.7275847e-11), 'neutral': np.float32(0.00020587075)}"
18:19:41,angry,"{'angry': np.float32(99.999855), 'disgust': np.float32(2.95979e-16), 'fear': np.float32(5.4607945e-09), 'happy': np.float32(4.1157614e-06), 'sad': np.float32(2.371359e-05), 'surprise': np.float32(3.9517257e-12), 'neutral': np.float32(0.00011324962)}"
18:19:41,angry,"{'angry': np.float32(99.99978), 'disgust': np.float32(8.9816733e-17), 'fear': np.float32(3.1047185e-09), 'happy': np.float32(4.1302596e-06), 'sad': np.float32(2.7028545e-05), 'surprise': np.float32(1.6052021e-12), 'neutral': np.float32(0.00017429296)}"
18:19:41,angry,"{'angry': np.float32(99.99978), 'disgust': np.float32(8.9816733e-17), 'fear': np.float32(3.1047185e-09), 'happy': np.float32(4.1302596e-06), 'sad': np.float32(2.7028545e-05), 'surprise': np.float32(1.6052021e-12), 'neutral': np.float32(0.00017429296)}"
18:19:41,angry,"{'angry': np.float32(99.999756), 'disgust': np.float32(1.8166608e-16), 'fear': np.float32(4.009788e-09), 'happy': np.float32(3.2867983e-06), 'sad': np.float32(3.5261415e-05), 'surprise': np.float32(2.5285952e-12), 'neutral': np.float32(0.00019132257)}"
18:19:41,angry,"{'angry': np.float32(99.99979), 'disgust': np.float32(1.6105536e-16), 'fear': np.float32(3.77445e-09), 'happy': np.float32(2.9225037e-06), 'sad': np.float32(3.2692853e-05), 'surprise': np.float32(2.179736e-12), 'neutral': np.float32(0.00018188184)}"
18:19:41,angry,"{'angry': np.float32(99.99979), 'disgust': np.float32(1.6105536e-16), 'fear': np.float32(3.77445e-09), 'happy': np.float32(2.9225037e-06), 'sad': np.float32(3.2692853e-05), 'surprise': np.float32(2.179736e-12), 'neutral': np.float32(0.00018188184)}"
18:19:41,angry,"{'angry': np.float32(99.99951), 'disgust': np.float32(2.732685e-16), 'fear': np.float32(8.510473e-09), 'happy': np.float32(2.6955456e-06), 'sad': np.float32(5.371067e-05), 'surprise': np.float32(3.1504226e-12), 'neutral': np.float32(0.0004351438)}"
18:19:41,angry,"{'angry': np.float32(99.99907), 'disgust': np.float32(4.2625353e-16), 'fear': np.float32(1.4020097e-08), 'happy': np.float32(5.666802e-06), 'sad': np.float32(5.896097e-05), 'surprise': np.float32(1.228187e-11), 'neutral': np.float32(0.00086297066)}"
18:19:41,angry,"{'angry': np.float32(99.99907), 'disgust': np.float32(4.2625353e-16), 'fear': np.float32(1.4020097e-08), 'happy': np.float32(5.666802e-06), 'sad': np.float32(5.896097e-05), 'surprise': np.float32(1.228187e-11), 'neutral': np.float32(0.00086297066)}"
18:19:41,angry,"{'angry': np.float32(99.99816), 'disgust': np.float32(5.318704e-16), 'fear': np.float32(1.7949098e-08), 'happy': np.float32(4.068247e-06), 'sad': np.float32(0.00011434258), 'surprise': np.float32(5.5259907e-12), 'neutral': np.float32(0.0017219149)}"
18:19:41,angry,"{'angry': np.float32(99.99816), 'disgust': np.float32(5.318704e-16), 'fear': np.float32(1.7949098e-08), 'happy': np.float32(4.068247e-06), 'sad': np.float32(0.00011434258), 'surprise': np.float32(5.5259907e-12), 'neutral': np.float32(0.0017219149)}"
18:19:41,angry,"{'angry': np.float32(99.99785), 'disgust': np.float32(1.1318831e-15), 'fear': np.float32(2.5014923e-08), 'happy': np.float32(4.37938e-06), 'sad': np.float32(0.00012407792), 'surprise': np.float32(9.043855e-12), 'neutral': np.float32(0.0020087822)}"
18:19:41,angry,"{'angry': np.float32(99.99785), 'disgust': np.float32(1.1318831e-15), 'fear': np.float32(2.5014923e-08), 'happy': np.float32(4.37938e-06), 'sad': np.float32(0.00012407792), 'surprise': np.float32(9.043855e-12), 'neutral': np.float32(0.0020087822)}"
18:19:42,angry,"{'angry': np.float32(99.99944), 'disgust': np.float32(1.0653284e-15), 'fear': np.float32(1.7188402e-08), 'happy': np.float32(2.6153177e-06), 'sad': np.float32(5.4196764e-05), 'surprise': np.float32(8.361875e-12), 'neutral': np.float32(0.0005075945)}"
18:19:42,neutral,"{'angry': np.float32(0.100274265), 'disgust': np.float32(1.4468383e-09), 'fear': np.float32(0.022291534), 'happy': np.float32(0.00027394772), 'sad': np.float32(0.5866874), 'surprise': np.float32(4.121893e-06), 'neutral': np.float32(99.29047)}"
18:19:42,angry,"{'angry': np.float32(99.997505), 'disgust': np.float32(1.18800665e-14), 'fear': np.float32(1.0343926e-07), 'happy': np.float32(1.1741434e-05), 'sad': np.float32(0.00021791772), 'surprise': np.float32(5.604912e-11), 'neutral': np.float32(0.002257812)}"
